amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,mood,age,avg_bpm_listened,most_listened_genre_Classical,most_listened_genre_Electronic,most_listened_genre_Hip-hop,most_listened_genre_Jazz,most_listened_genre_Pop,most_listened_genre_Rock,listening_frequency_daily,listening_frequency_hourly,listening_frequency_monthly,listening_frequency_weekly
1,0,0,0,0,0,0,0,0,3,23,81,0,1,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,0,0,4,32,144,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,1,0,0,4,30,181,0,0,0,0,0,1,0,1,0,0
0,0,1,0,0,0,0,1,1,4,20,144,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,3,26,106,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,4,31,157,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,3,31,196,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,1,0,0,3,49,85,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,1,25,77,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,4,23,61,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,3,55,161,0,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,4,25,136,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,4,33,76,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,5,38,188,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,4,17,70,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,4,30,136,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,0,1,0,4,30,151,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,1,0,0,3,31,105,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,3,22,139,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,1,0,0,2,31,69,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,1,0,0,4,64,119,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,4,31,107,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,2,21,117,0,0,1,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,3,20,150,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,1,1,0,0,2,60,171,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,1,0,0,4,25,154,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,3,31,94,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0,0,0,0,0,3,44,118,0,1,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,0,0,3,25,100,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,4,31,195,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,2,60,80,0,0,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,2,21,142,0,0,1,0,0,0,0,1,0,0
1,0,1,1,0,0,0,0,0,4,22,107,0,0,1,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,1,4,25,64,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,3,21,184,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,0,2,17,146,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,0,0,4,30,85,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,4,17,63,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,4,28,182,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,3,25,113,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,4,62,121,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,0,3,44,197,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,4,30,131,0,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,1,1,0,3,25,155,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,1,0,4,31,103,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,2,60,129,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,1,2,20,126,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,0,0,2,21,75,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,1,27,73,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1,0,4,25,83,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,5,17,196,1,0,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,0,1,31,86,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,3,31,126,1,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,4,25,166,0,0,0,0,1,0,0,0,0,1
1,1,0,1,0,0,0,0,0,3,44,181,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,0,0,0,0,2,16,154,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,1,0,0,4,29,76,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,1,0,0,4,32,71,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,0,0,1,0,3,25,107,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,4,31,137,0,0,0,0,0,1,0,0,0,1
0,0,1,1,0,0,0,0,0,2,21,110,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,2,20,61,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,3,31,142,0,0,0,0,0,1,0,0,1,0
0,1,0,1,1,0,0,0,0,3,51,62,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,4,33,182,0,0,0,0,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,3,31,71,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,3,25,146,0,0,1,0,0,0,0,0,1,0
0,1,0,1,1,0,0,0,0,5,30,92,0,0,0,0,0,1,0,1,0,0
1,0,0,1,0,1,0,0,0,3,44,129,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,1,1,0,0,2,20,106,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,3,31,194,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,4,42,79,1,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,1,0,3,25,133,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,1,1,0,4,31,163,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,2,21,197,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,1,1,0,0,3,26,61,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,5,19,93,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,1,0,0,1,19,192,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,0,1,0,0,4,25,153,0,1,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,0,0,4,31,127,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,1,0,1,0,5,29,187,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,0,3,44,61,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,1,1,0,0,3,25,76,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,3,31,126,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,1,1,0,4,32,66,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,4,42,150,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,4,31,101,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,2,21,104,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,3,26,60,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,1,19,172,0,1,0,0,0,0,1,0,0,0
0,1,0,0,0,1,1,0,0,3,21,69,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,1,0,1,0,4,25,127,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,4,31,187,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,1,5,29,109,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,0,0,0,4,42,174,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0,0,0,0,0,3,19,160,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,2,30,152,0,0,0,0,0,1,1,0,0,0
0,1,0,1,0,0,0,0,1,3,22,169,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,4,31,127,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,1,19,70,0,0,0,1,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,3,26,145,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,4,11,118,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,3,29,193,0,1,0,0,0,0,0,0,1,0
1,0,0,1,1,0,0,0,0,4,25,182,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,4,25,67,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,1,3,44,187,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,3,31,125,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,2,32,70,0,0,0,0,0,1,0,0,1,0
0,0,1,0,1,0,1,0,0,4,42,94,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,4,23,156,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,4,23,62,0,0,0,0,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,31,171,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,4,23,133,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,4,23,184,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,4,23,138,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,4,31,127,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,3,22,142,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,4,62,193,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,4,23,174,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,4,23,123,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,47,122,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,4,25,137,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1,4,23,179,0,0,0,0,1,0,0,1,0,0
0,0,0,1,1,0,0,0,1,4,11,113,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,1,4,23,154,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,4,32,84,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,4,64,164,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,23,77,0,0,1,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,23,143,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,23,169,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,23,130,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,4,23,168,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,1,4,25,152,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,4,23,89,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,4,23,148,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,4,23,144,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,23,123,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,23,98,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,23,67,0,1,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,0,3,61,126,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,4,23,89,0,1,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,1,0,2,30,122,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,3,61,79,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,1,0,0,1,4,31,67,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,3,22,90,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,1,0,0,3,47,96,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,4,11,162,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,2,22,170,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,5,38,132,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,1,0,0,4,63,145,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,1,0,0,4,26,151,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,4,27,97,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,3,23,175,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0,1,0,0,0,4,33,108,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,1,4,42,78,0,0,0,0,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,21,182,0,0,0,0,1,0,0,1,0,0
0,1,1,0,0,0,0,0,0,2,23,74,0,0,1,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,3,16,175,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,5,51,103,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,4,30,168,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,4,32,141,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,4,43,183,0,0,0,0,1,0,0,1,0,0
1,0,1,0,0,0,1,0,0,4,19,146,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,3,52,198,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0,0,0,1,0,4,64,126,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,26,70,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0,0,0,0,0,4,33,103,0,1,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,0,3,22,157,0,0,0,1,0,0,0,0,1,0
0,0,0,1,1,0,1,0,0,4,25,187,0,0,0,0,1,0,0,0,0,1
1,1,0,0,0,0,1,0,0,4,21,177,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,4,16,72,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,1,0,1,5,23,65,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,4,14,104,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,2,23,89,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,4,17,97,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,1,0,0,3,18,141,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,3,43,168,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,4,19,95,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,3,52,185,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,5,17,161,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,4,47,60,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,0,1,0,0,2,32,100,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,4,25,76,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,3,53,197,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,4,30,103,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,4,50,197,0,0,0,1,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1,1,23,136,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,1,4,29,185,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,1,0,0,0,3,60,119,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,4,19,157,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,4,27,187,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,3,52,99,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,1,4,43,169,1,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,2,47,122,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,4,21,179,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,3,43,136,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,0,0,0,2,15,104,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,4,29,102,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,5,44,154,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,0,1,0,4,30,176,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,1,0,0,4,33,63,0,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,1,0,0,4,32,90,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,4,43,140,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,3,52,155,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,1,0,4,64,131,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,2,21,183,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,1,0,4,33,111,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,3,20,196,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,1,0,0,4,17,129,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,2,23,133,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,5,38,177,0,1,0,0,0,0,0,0,1,0
0,1,0,0,1,0,0,0,0,4,29,115,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,4,30,193,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1,20,151,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,5,44,125,0,0,0,0,1,0,1,0,0,0
0,0,0,1,1,0,0,0,1,3,23,119,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,33,115,0,0,1,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,39,186,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,0,1,4,43,146,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,3,22,67,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,4,64,96,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,4,33,152,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,1,3,21,72,1,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,1,4,17,103,0,0,0,1,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,5,23,81,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,1,3,47,133,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1,0,0,0,0,4,29,86,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,4,31,141,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,5,44,110,0,0,1,0,0,0,1,0,0,0
1,0,0,1,1,0,0,0,0,4,11,91,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,33,169,1,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,3,22,171,0,0,0,1,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,4,39,153,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,3,23,190,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,2,23,97,0,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,4,17,111,0,0,0,1,0,0,1,0,0,0
0,0,0,1,1,0,0,0,0,5,38,200,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,0,1,4,26,193,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,4,16,64,0,0,0,1,0,0,1,0,0,0
0,0,0,1,1,0,0,1,0,4,39,87,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,2,32,71,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,0,0,2,23,188,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,4,26,68,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,60,60,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,1,0,0,3,25,121,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,1,0,0,3,25,80,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,4,17,146,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,5,38,173,0,0,0,0,0,1,0,0,0,1
0,0,1,1,1,0,0,0,0,4,17,83,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,3,25,191,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,4,16,94,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,4,25,129,0,0,1,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,0,3,23,200,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,3,23,160,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,1,1,0,0,4,39,132,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,5,38,109,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,2,32,177,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,2,23,94,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,3,36,167,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,23,181,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,0,2,35,93,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,0,1,0,4,17,125,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,3,25,156,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,0,4,47,158,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,4,16,178,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,4,47,142,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,3,23,116,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,1,0,0,3,26,190,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,4,22,164,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,1,0,0,1,4,39,113,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,2,54,143,0,0,0,1,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1,3,17,106,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,2,23,92,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,2,32,144,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,0,0,4,18,180,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,3,36,179,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,2,47,159,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,5,25,181,1,0,0,0,0,0,0,1,0,0
0,1,1,0,0,1,0,0,0,4,17,128,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,3,25,99,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,16,198,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,1,4,22,62,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,1,1,4,39,155,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,2,23,175,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,4,18,159,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,4,45,60,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,2,32,107,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,3,36,100,0,0,0,1,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,2,47,100,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,1,27,116,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,17,107,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,4,20,184,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,3,25,152,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,0,0,4,16,122,1,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,5,25,108,0,0,0,0,0,1,1,0,0,0
1,0,1,0,0,0,1,0,0,4,22,129,0,0,0,0,1,0,0,0,0,1
0,0,0,1,1,0,0,0,1,4,41,118,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,2,23,167,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1,4,39,70,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,4,34,81,0,0,1,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1,2,47,169,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,4,45,175,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,1,4,17,84,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,20,137,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,1,4,20,180,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,0,4,23,160,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,0,4,16,71,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,3,25,66,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,22,198,0,0,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,0,4,41,109,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,2,23,141,1,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,1,0,0,3,35,194,0,0,0,0,0,1,0,1,0,0
0,0,1,1,0,0,0,1,0,4,39,79,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,2,47,74,0,0,0,0,1,0,0,0,1,0
